text,date,label,label_name,id
{{USERNAME}} Holy shit there's a a whole 45 minute porno in the comments 😳,2024-04-26,2,bible,1783684156611772513
{{USERNAME}} A JOB COMPRISED OF EMPATHY AND COMPASSION RESPONDED NEGATIVELY TO AN EMPLOYEE DEMONSTRATING NEITHER EMPATHY NOR COMPASSION. HOLY FUCK IM SHOCKED. I swear you transphobic idiots collectively share one single fucking brain cell.,2024-04-26,2,bible,1783684153348587740
"{{USERNAME}} {{USERNAME}} Here we go again I’m an Aryan, I get all of my education from the Bible you get your education from the Catholic Church to completely different entities, Jesus said you would know them by the fruits that they produce, look what they have done over the centuries",2024-04-26,2,bible,1783684152904057021
Plug-in ChatGPT API then every one claim themselves building Ai.		As a developer holy fcking genius way to SCAM investor {{URL}},2024-04-26,2,bible,1783684151113289813
omfgggggggggggg you’re right. Holy shit balls 🤯🤯🤯🤯 {{URL}},2024-04-26,2,bible,1783684149372748184
{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} Is your suggestion that Biblical characters did not sin?,2024-04-26,2,bible,1783684147845771364
"🔲		I beseech you therefore, brethren, by the mercies of God, that ye present your bodies a living sacrifice, holy, acceptable unto God, which is your reasonable service.		Rom 12:1  kjv	🔲",2024-04-26,2,bible,1783684138991845878
"that is a mad revelation, wdym they were treating Henry like how the fanbase treats saka nowadays 😭 {{URL}}",2024-04-26,2,bible,1783684138371076320
"“And they overcame him by the blood of the Lamb, and by the word of their testimony; and they loved not their lives unto the death.“	Revelation 12:11 KJV {{URL}}",2024-04-26,2,bible,1783684134247776444
{{USERNAME}} Holy shit.,2024-04-26,2,bible,1783684133878649262
"{{USERNAME}} {{USERNAME}} WOW!		Holy cow, I don't think I've ever made someone so mad on Twitter before. This is hilarious.		You're REALLY mad. You need to go out and touch some grass, man. At least 21 posts a day for a solid 2 months. Most impressive.		Touch grass, traitor.",2024-04-26,2,bible,1783684133471809916
"{{USERNAME}} {{USERNAME}} Ok Throw yours away and come back here with your Bible, that’s all I’m asking since you man-made deity can do all things.. I think you’re getting off topic here. What you’re talking about isn’t exclusive to men but women as well, so don’t flatter yourself. Just stay on track",2024-04-26,2,bible,1783684130225402144
{{USERNAME}} Holy shit.,2024-04-26,2,bible,1783684125347508642
{{USERNAME}} {{USERNAME}} I criticize all idiot morons who don’t do their due diligence to learn the facts of a matter whether it’s the Bible or whether it’s politics. If you don’t like it you’re welcome to block me.,2024-04-26,2,bible,1783684124844159297
HOLY SHIT {{URL}},2024-04-26,2,bible,1783684124563443897
"Holy crap, that snickerdoodle cookie I just ate was absolutely delicious. 		Coworker came through.",2024-04-26,2,bible,1783684123418370257
"{{USERNAME}} U, God and a bible",2024-04-26,2,bible,1783684122189140354
{{USERNAME}} HOLY SHIT MAXIMILIAN DOOD {{URL}},2024-04-26,2,bible,1783684121195139421
{{USERNAME}} Wh hwyya hehehehe hgs H HUH	Is that a CUSTOM	THATS SO GOOD HOLY CRAP,2024-04-26,2,bible,1783684111078691138
"{{USERNAME}} U can truly tell with the team behind the song, Saba, and how the staging is being developped off the DMGP concept but improved and upgraded that Denmark really wants to do good! And holy fuck i think they will!",2024-04-26,2,bible,1783684101565767852
{{USERNAME}} Tofu Bahn Mi at Thanh Thanh Cafe in San Francisco. Unmatched. The marinated tofu is incredible. {{URL}},2024-04-26,2,bible,1783684096922902542
{{USERNAME}} Revelation,2024-04-26,2,bible,1783684096335507957
"When I got the epiphany and revelation that my Mother is the spirit protecting her own house, that’s when I gained clarity and peace, in order for me to surrender and give it all to the Divine.",2024-04-26,2,bible,1783684094598996355
Holy fuck dude,2024-04-26,2,bible,1783684094523543965
"{{USERNAME}} Nah, no additives. No pesto, no splash of tomato or bacon. Just bread, cheese, and your oily based substance to get the golden brown. Want tomato? Dip it in soup or ketchup. Want bacon? Eat it on the side.",2024-04-26,2,bible,1783684094066336051
{{USERNAME}} {{USERNAME}} {{USERNAME}} HOLY SHIT THEY DIACTIVATED,2024-04-26,2,bible,1783684091067437155
{{USERNAME}} HOLY SHIT.,2024-04-26,2,bible,1783684080908820514
{{USERNAME}} {{USERNAME}} HOLY FLIP!!! {{URL}},2024-04-26,2,bible,1783684080502243531
{{USERNAME}} Holy sheepshit Batman!,2024-04-26,2,bible,1783684077289177467
{{USERNAME}} {{USERNAME}} That's actually such an immeasurable W holy fuck,2024-04-26,2,bible,1783684075586273460
{{USERNAME}} Troy ()u		Holy shit,2024-04-26,2,bible,1783684074630242351
"In the Bible, crows and ravens are messengers bearing God’s judgment. {{URL}}",2024-04-26,2,bible,1783684071823945841
{{USERNAME}} {{USERNAME}} On a technical level there are a bunch of behaviors and bugs that really grate. One is the thing where the feed scrolls away while you’re in the middle of reading stuff. It had gotten better before musk bought it and now it’s 10x worse.,2024-04-26,2,bible,1783684065662730479
"Kama hujai smash Dem mpole, shy, modest,,	You are missing holy smoke 😂",2024-04-26,2,bible,1783684055680053462
Dancing in my revelation	Underground pop civilization	Concrete poetry to feed my mind	Old symbolism was left behind		HER MIND HUGHHH {{URL}},2024-04-26,2,bible,1783684052861546665
"{{USERNAME}} Man- we SERIOUSLY underestimated Atlanta’s ability to fumble the bag ahead of us like they would take Rome or Turner. 		I like Penix a lot, but holy shit. Lol",2024-04-26,2,bible,1783684052471480507
Win the whole thing and we'll play Revelation 3:9 The Country {{URL}} {{URL}},2024-04-26,2,bible,1783684051439947925
"{{USERNAME}} Sweet holy spirit I am grateful to you almighty God over my life, family, carrier, finances and others . All I have to say is thank you Jesus!	Glorryyyy 💃 💃 💃 💃 💃 💃 💃 🎶🎶🎶",2024-04-26,2,bible,1783684048256151899
{{USERNAME}} holy shit bro i never could have expected it being this good. and we kept next yrs 1st 🥶🥶 kwesi fucking FRIED,2024-04-26,2,bible,1783684047815712862
Justin almost started crying.		Holy fuck. {{URL}},2024-04-26,2,bible,1783684043264991235
{{USERNAME}} {{USERNAME}} HOLY FUCK. Why was that guy allowed to stay in the fuck game? Dirty piece of shit.,2024-04-26,2,bible,1783684034574311516
"Nope, bible never said. If I recall right, the whole apple thing came from a homonym causing a mistranslation. {{URL}}",2024-04-26,2,bible,1783684033039241682
{{USERNAME}} Holy fucking shit you’re actually so fucking annoying,2024-04-26,2,bible,1783684027007840511
{{USERNAME}} {{USERNAME}} // SILENCED?!??!3?:?! HOLY FUCK LAMPERT SPEAK YOUR SHIT,2024-04-26,2,bible,1783684025955086672
{{USERNAME}} {{USERNAME}} {{USERNAME}} Im telling the other dumbass hes never played high difficulties dawg holy fuck idek why ur in this convo,2024-04-26,2,bible,1783684016564003302
{{USERNAME}} {{USERNAME}} HOLY SHIT,2024-04-26,2,bible,1783684013229785593
